"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene","subtype"
33.0021333289957,0.206415905858395,0.285078845692085,0.724066022357005,0.469025203137763,0.756214559209132,"ENSG00000116237","ICMT","EN-L2-3"
15.0912337608335,-0.142459626718276,0.251158293870676,-0.567210520993703,0.57057116084933,0.818335987190959,"ENSG00000158292","GPR153","EN-L2-3"
184.709628097821,0.183493595601539,0.141913633643918,1.2929948370003,0.196012844790476,0.539748962171833,"ENSG00000097021","ACOT7","EN-L2-3"
4.35811664257738,-0.820993205340421,0.4766941411949,-1.72226409848984,0.0850216880974092,NA,"ENSG00000069812","HES2","EN-L2-3"
106.895819110248,-0.140053339492456,0.272935774708579,-0.513136614802494,0.60785576068439,0.838975905005322,"ENSG00000215788","TNFRSF25","EN-L2-3"
106.291276570311,-0.324139986124179,0.160489730489332,-2.01969300550184,0.0434152410758157,0.291591066603924,"ENSG00000171680","PLEKHG5","EN-L2-3"
75.4683011348454,-0.0952117290115237,0.154088777919458,-0.617901772582627,0.536640090472795,0.797440265510652,"ENSG00000162408","NOL9","EN-L2-3"
13.6908492956331,-0.205866439255195,0.255630047248381,-0.805329582618145,0.420629515087728,0.726061901661511,"ENSG00000173662","TAS1R1","EN-L2-3"
20.5518993393387,0.00225390831797516,0.31613370987503,0.0071296044919289,0.994311446844021,0.997138683423565,"ENSG00000204859","ZBTB48","EN-L2-3"
41.2606392679823,0.742946291919166,0.236282622385669,3.14431202945811,0.0016647782478256,0.0598413257981396,"ENSG00000162413","KLHL21","EN-L2-3"
16.2866513509373,0.377103830266056,0.302126359819088,1.24816593458401,0.21197029627905,0.556931147075079,"ENSG00000116273","PHF13","EN-L2-3"
14.1829180055859,0.243876375869028,0.274474980865413,0.888519511323368,0.374261365250912,0.697668080011969,"ENSG00000041988","THAP3","EN-L2-3"
97.6277953061904,-0.208389030621739,0.130871927243348,-1.59231269082064,0.111314462817133,0.430650516671606,"ENSG00000007923","DNAJC11","EN-L2-3"
1045.06239618528,-0.126668324657945,0.138901969098405,-0.91192605461343,0.361807644912857,0.688998360308244,"ENSG00000171735","CAMTA1","EN-L2-3"
4.23662480361535,0.868937523920029,0.564340762296552,1.53973907605741,0.12362396773784,NA,"ENSG00000237365","RP11-334N17.1","EN-L2-3"
