"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of chemotaxis","GO:0050920","false","0.000005279426327530486","5.2774132661638395","180","203","13","24936","ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000033220,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000061353"
"GO:BP","secretion by cell","GO:0032940","false","0.000005332371581944412","5.273079594748571","756","203","25","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000004207,ENSMUSG00000020437,ENSMUSG00000021281,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000048277,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000059089,ENSMUSG00000061353"
"GO:BP","regulation of cell migration","GO:0030334","false","0.000005714119085069679","5.243050712947024","818","203","26","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000006445,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000025491,ENSMUSG00000027398,ENSMUSG00000028874,ENSMUSG00000032359,ENSMUSG00000033220,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","response to type II interferon","GO:0034341","false","0.0000061226753320700764","5.213058769345714","118","203","11","24936","ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000025491,ENSMUSG00000026712,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000073421,ENSMUSG00000078853"
"GO:BP","positive regulation of developmental process","GO:0051094","false","0.000006769882606118072","5.169418862180021","1278","203","33","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000015340,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030579,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000061353,ENSMUSG00000073489,ENSMUSG00000079110"
"GO:BP","positive regulation of cell differentiation","GO:0045597","false","0.000006812939767332939","5.166665450607141","825","203","26","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000037095,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000061353,ENSMUSG00000073489"
"GO:BP","tube morphogenesis","GO:0035239","false","0.000006965706430147904","5.157034832842674","887","203","27","24936","ENSMUSG00000000290,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016256,ENSMUSG00000020573,ENSMUSG00000021281,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000025355,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000030403,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000046179,ENSMUSG00000052837,ENSMUSG00000061353"
"GO:BP","positive regulation of interleukin-6 production","GO:0032755","false","0.0000071268867901159775","5.147100139872673","92","203","10","24936","ENSMUSG00000001123,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000030579,ENSMUSG00000044583,ENSMUSG00000058715"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.000007799975472327294","5.1079067629825525","3012","203","55","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000022969,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000028954,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000034041,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000044583,ENSMUSG00000046179,ENSMUSG00000048779,ENSMUSG00000051439,ENSMUSG00000052837,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000060802,ENSMUSG00000063802,ENSMUSG00000078853,ENSMUSG00000079110"
"GO:BP","positive regulation of acute inflammatory response","GO:0002675","false","0.000007975129798441574","5.098262239896084","18","203","6","24936","ENSMUSG00000015947,ENSMUSG00000020573,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000058715"
"GO:BP","astrocyte development","GO:0014002","false","0.000008207345771141675","5.08579726959423","31","203","7","24936","ENSMUSG00000001751,ENSMUSG00000023992,ENSMUSG00000027398,ENSMUSG00000034708,ENSMUSG00000036887,ENSMUSG00000056054,ENSMUSG00000056071"
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","false","0.000009271334795749477","5.032857735898965","962","203","28","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000015133,ENSMUSG00000020573,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024737,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029616,ENSMUSG00000032496,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000048779,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058755,ENSMUSG00000061353"
"GO:BP","regulation of secretion","GO:0051046","false","0.000009273880812014684","5.032738489960266","551","203","21","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000061353"
"GO:BP","cellular response to lipid","GO:0071396","false","0.00001070638828789022","4.970357010137137","610","203","22","24936","ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000018774,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026712,ENSMUSG00000028270,ENSMUSG00000029249,ENSMUSG00000032496,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038357,ENSMUSG00000041736,ENSMUSG00000048779,ENSMUSG00000051439,ENSMUSG00000056529,ENSMUSG00000079227"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","true","0.000011541697526612518","4.937730311438238","192","203","13","24936","ENSMUSG00000001751,ENSMUSG00000015340,ENSMUSG00000015950,ENSMUSG00000021948,ENSMUSG00000024401,ENSMUSG00000026480,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000034116,ENSMUSG00000039621,ENSMUSG00000041736"
"GO:BP","neutrophil chemotaxis","GO:0030593","false","0.000012388006672425234","4.906998569395596","72","203","9","24936","ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000033220,ENSMUSG00000034116,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715"
"GO:BP","lipopolysaccharide-mediated signaling pathway","GO:0031663","false","0.00001366399326035468","4.8644223608669765","51","203","8","24936","ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000021624,ENSMUSG00000023992,ENSMUSG00000032496,ENSMUSG00000051439,ENSMUSG00000056529"
"GO:BP","regulation of myeloid leukocyte mediated immunity","GO:0002886","false","0.00001366399326035468","4.8644223608669765","51","203","8","24936","ENSMUSG00000002111,ENSMUSG00000015947,ENSMUSG00000024164,ENSMUSG00000028874,ENSMUSG00000030579,ENSMUSG00000033220,ENSMUSG00000038147,ENSMUSG00000058715"
"GO:BP","positive regulation of cell adhesion","GO:0045785","false","0.000018946783098294914","4.722464516632863","418","203","18","24936","ENSMUSG00000001123,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000039621,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000061353,ENSMUSG00000073421"
"GO:BP","regulation of cell motility","GO:2000145","false","0.00001971297212907166","4.705247892110973","869","203","26","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000006445,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000025491,ENSMUSG00000027398,ENSMUSG00000028874,ENSMUSG00000032359,ENSMUSG00000033220,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","T cell mediated immunity","GO:0002456","false","0.000021577671794779796","4.665995416985249","103","203","10","24936","ENSMUSG00000016206,ENSMUSG00000020437,ENSMUSG00000027398,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000035356,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","regulation of cell differentiation","GO:0045595","false","0.000023104887290498536","4.63629614570117","1561","203","36","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024066,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000037095,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000060802,ENSMUSG00000061353,ENSMUSG00000073489,ENSMUSG00000079110"
"GO:BP","humoral immune response","GO:0006959","false","0.00002348825908641299","4.629149171267645","134","203","11","24936","ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000030413,ENSMUSG00000032496,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000038357"
"GO:BP","angiogenesis","GO:0001525","false","0.000024252221092829094","4.615248481218945","528","203","20","24936","ENSMUSG00000000290,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000021281,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000025355,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000046179,ENSMUSG00000061353"
"GO:BP","lymphocyte differentiation","GO:0030098","false","0.00002535898254672646","4.595868175206969","426","203","18","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000024610,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000034041,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000073421,ENSMUSG00000078853"
"GO:BP","antigen processing and presentation of endogenous peptide antigen","GO:0002483","false","0.000026054608618211643","4.584115446244203","11","203","5","24936","ENSMUSG00000016206,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","regulation of vasculature development","GO:1901342","false","0.000026247435557279796","4.580913121885742","287","203","15","24936","ENSMUSG00000000290,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000061353"
"GO:BP","export from cell","GO:0140352","false","0.00002740756015634021","4.562129623993536","821","203","25","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003283,ENSMUSG00000004207,ENSMUSG00000020437,ENSMUSG00000021281,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028874,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033220,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000048277,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000059089,ENSMUSG00000061353"
"GO:BP","MAPK cascade","GO:0000165","false","0.000027565506623492118","4.559634021259622","643","203","22","24936","ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029616,ENSMUSG00000032359,ENSMUSG00000033777,ENSMUSG00000039942,ENSMUSG00000044583,ENSMUSG00000048779,ENSMUSG00000058755,ENSMUSG00000061353,ENSMUSG00000079227"
"GO:BP","positive regulation of non-canonical NF-kappaB signal transduction","GO:1901224","false","0.00003400796915681133","4.468419301919806","57","203","8","24936","ENSMUSG00000003814,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000044583"
"GO:BP","regulation of T cell activation","GO:0050863","false","0.0000360010886091113","4.443684366738769","339","203","16","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000033220,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000039899,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421"
"GO:BP","positive regulation of chemokine production","GO:0032722","false","0.00003917566799753141","4.406983589494511","58","203","8","24936","ENSMUSG00000001123,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000044583"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","0.000041772067061839486","4.379114033441153","1167","203","30","24936","ENSMUSG00000000290,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000021281,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000025355,ENSMUSG00000025491,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000030403,ENSMUSG00000030579,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000043008,ENSMUSG00000046179,ENSMUSG00000052837,ENSMUSG00000061353,ENSMUSG00000079110"
"GO:BP","antigen processing and presentation of endogenous antigen","GO:0019883","false","0.00004436971617268588","4.352913349399978","12","203","5","24936","ENSMUSG00000016206,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","T cell mediated cytotoxicity","GO:0001913","false","0.000045432426539435596","4.3426340669594445","39","203","7","24936","ENSMUSG00000016206,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","regulation of cell development","GO:0060284","false","0.000046903429666488296","4.328795399699152","782","203","24","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000060802,ENSMUSG00000061353"
"GO:BP","regulation of locomotion","GO:0040012","false","0.000052082369165850254","4.283309268444222","912","203","26","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000006445,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000025491,ENSMUSG00000027398,ENSMUSG00000028874,ENSMUSG00000032359,ENSMUSG00000033220,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","regulation of hemopoiesis","GO:1903706","false","0.00006184092279995752","4.208724038430947","401","203","17","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021025,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000029204,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000039899,ENSMUSG00000060802"
"GO:BP","apoptotic signaling pathway","GO:0097190","false","0.00006404018708146928","4.1935474080405095","560","203","20","24936","ENSMUSG00000006445,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026223,ENSMUSG00000026628,ENSMUSG00000026822,ENSMUSG00000027398,ENSMUSG00000029616,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000035356,ENSMUSG00000046223,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058755,ENSMUSG00000061353,ENSMUSG00000073489"
"GO:BP","regulation of apoptotic signaling pathway","GO:2001233","false","0.00007673442006388949","4.115009784803711","358","203","16","24936","ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026223,ENSMUSG00000026628,ENSMUSG00000027398,ENSMUSG00000029616,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000046223,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058755,ENSMUSG00000061353"
"GO:BP","neutrophil migration","GO:1990266","false","0.00008212065736481955","4.085547582818602","89","203","9","24936","ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000033220,ENSMUSG00000034116,ENSMUSG00000035385,ENSMUSG00000039621,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715"
"GO:BP","humoral immune response mediated by circulating immunoglobulin","GO:0002455","false","0.0000925982552510784","4.033397196276679","43","203","7","24936","ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905"
"GO:BP","negative regulation of transport","GO:0051051","false","0.00009289501854130533","4.032007574252087","363","203","16","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000021025,ENSMUSG00000023010,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000033685,ENSMUSG00000038147,ENSMUSG00000040462,ENSMUSG00000041736,ENSMUSG00000044456,ENSMUSG00000058755"
"GO:BP","response to wounding","GO:0009611","false","0.00009423978303167921","4.025765722432323","518","203","19","24936","ENSMUSG00000001751,ENSMUSG00000004266,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026249,ENSMUSG00000028919,ENSMUSG00000030579,ENSMUSG00000033295,ENSMUSG00000034708,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000046223,ENSMUSG00000056071,ENSMUSG00000058715"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","false","0.00009726290389391666","4.012052768221703","272","203","14","24936","ENSMUSG00000001123,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421"
"GO:BP","tube development","GO:0035295","false","0.00010686477710572696","3.9711654157390694","1148","203","29","24936","ENSMUSG00000000290,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000016256,ENSMUSG00000020573,ENSMUSG00000021281,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000025355,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000030403,ENSMUSG00000032359,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000046179,ENSMUSG00000052837,ENSMUSG00000061353"
"GO:BP","circulatory system development","GO:0072359","false","0.00010886710842431903","3.963103312048454","1149","203","29","24936","ENSMUSG00000000290,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020573,ENSMUSG00000021281,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024913,ENSMUSG00000025355,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000032359,ENSMUSG00000034041,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000046179,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000061353"
"GO:BP","positive regulation of leukocyte cell-cell adhesion","GO:1903039","false","0.00011505101854055678","3.9391095321923357","233","203","13","24936","ENSMUSG00000001123,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421"
