"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
4.91882299815678,0.48235365812889,0.574403710809599,0.839746765300369,0.401050387183297,NA,"AL034417.3","NEU_EXC_LOWER"
94.1554681819711,0.0816150396905205,0.199686342630587,0.408716182666061,0.6827479564965,0.820633538700941,"ERRFI1","NEU_EXC_LOWER"
11.4177092045463,-0.132191181863301,0.419654373612303,-0.315000129095343,0.752761555847468,0.865370856830421,"AL034417.2","NEU_EXC_LOWER"
60.3197825844249,-0.444157589485702,0.383326569646708,-1.15869241700375,0.246581582877394,0.46922020638776,"SLC45A1","NEU_EXC_LOWER"
2047.14990743012,0.416433401041969,0.239568205365029,1.73826656340916,0.0821638551384774,0.2882563212432,"RERE","NEU_EXC_LOWER"
14.2313805037442,-1.67516214585189,0.820845932144566,-2.04077535168544,0.0412731616179535,0.220098198818886,"RERE-AS1","NEU_EXC_LOWER"
341.237547977594,-0.7493387959834,0.576764898386716,-1.29921012544174,0.193871827564849,0.414755325934202,"ENO1","NEU_EXC_LOWER"
1.87291943636855,-1.68118586398481,0.794205282964753,-2.11681526180357,0.0342755295707447,NA,"ENO1-AS1","NEU_EXC_LOWER"
8.38708714421595,-1.4170960350281,0.853735075580485,-1.65987795928914,0.0969390062842544,0.307316906866497,"SLC2A5","NEU_EXC_LOWER"
3.09205074439438,-0.39244518100783,0.711645603500744,-0.551461540796857,0.581317323864731,NA,"GPR157","NEU_EXC_LOWER"
50.4718803549174,-0.195407751865857,0.541092167272744,-0.361135798455126,0.717997933196259,0.843177056265786,"MIR34AHG","NEU_EXC_LOWER"
5.95377377623886,-1.29057411539162,0.76202278217979,-1.69361618257645,0.090338240956411,NA,"LNCTAM34A","NEU_EXC_LOWER"
51.2456173215464,0.0144818190267031,0.24403952857531,0.0593421037618261,0.952679626231347,0.975543057898143,"H6PD","NEU_EXC_LOWER"
15.6371100009431,0.260110340902808,0.341710113171664,0.76120176394117,0.446536564835864,0.649035704703291,"SPSB1","NEU_EXC_LOWER"
70.5664164011887,-0.504113930442973,0.22506324903227,-2.23987671292656,0.0250989278394684,0.188717546176058,"SLC25A33","NEU_EXC_LOWER"
27.5181171574376,-0.0269522037915517,0.283863767221853,-0.094947671748777,0.92435639094769,0.961720576340569,"TMEM201","NEU_EXC_LOWER"
55.0668396739129,0.135373029796687,0.269013336933542,0.503220514416838,0.614809243226831,0.773139501755313,"PIK3CD","NEU_EXC_LOWER"
1427.89277007255,0.0713823426374206,0.230966927847895,0.309058718070796,0.757276861088211,0.868305300867718,"CLSTN1","NEU_EXC_LOWER"
124.418042239268,-0.309542584699956,0.137298082548541,-2.25452955317506,0.0241628736343764,0.18715571765986,"CTNNBIP1","NEU_EXC_LOWER"
1.76563388439842,-1.20622130838724,1.41001851956339,-0.855464869185367,0.392293844993062,NA,"AL357140.4","NEU_EXC_LOWER"
94.4576623491905,-0.161444068420096,0.248017247386499,-0.650938876716539,0.515085944258874,0.701402033800922,"LZIC","NEU_EXC_LOWER"
48.0140972419754,-0.00599884776703282,0.263440171923806,-0.0227711959160422,0.981832784394208,0.990594663957096,"NMNAT1","NEU_EXC_LOWER"
6.83597934666543,0.389387626398525,1.10336824382552,0.352908132509296,0.724157313766123,0.847276052442253,"RBP7","NEU_EXC_LOWER"
567.448570105353,0.255315769103855,0.185116068691994,1.37921991811885,0.167826958671215,0.387118210468609,"UBE4B","NEU_EXC_LOWER"
1711.27062292066,0.137828979262364,0.108600108357986,1.26914218914063,0.204390355428006,0.427116648086545,"KIF1B","NEU_EXC_LOWER"
14.5321216999898,-0.925420457038257,0.484327615426956,-1.91073237940905,0.0560389814996617,0.247312760223519,"AL139424.3","NEU_EXC_LOWER"
22.261531850667,-0.0508846605899627,0.310482155533784,-0.163889162977761,0.869818398437732,0.934298128427821,"AL139424.2","NEU_EXC_LOWER"
63.6743584936278,-0.0269867516246384,0.258193562337258,-0.104521396197275,0.916755589563417,0.957764079738119,"PGD","NEU_EXC_LOWER"
38.0144009967049,-0.277680899546367,0.289808862976462,-0.958151854620542,0.337986190689951,0.557588017365521,"CENPS","NEU_EXC_LOWER"
22.3462620824046,-0.423961259970446,0.650642616663249,-0.651603889927601,0.514656737681189,0.700978905297813,"CORT","NEU_EXC_LOWER"
