"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Arhgap11a",9.11791610551288,1.58792790194837,0.564607748717956,2.8124444015408,0.00491665225105662,0.362700809484356
"Bcap31",246.350439929745,0.277852524647101,0.0988678466174032,2.81034263568346,0.00494887833917872,0.362700809484356
"Lynx1",588.663069210115,-0.427349244030967,0.152152128415844,-2.80869711439716,0.00497424208857079,0.362700809484356
"Cachd1",45.1820264711399,-1.33757604918937,0.476257833236808,-2.80851243978238,0.0049770959520919,0.362700809484356
"Zfp575",27.4786382259524,0.723470669808262,0.258262661686885,2.80129796960503,0.00508974992929522,0.367065291016403
"Gckr",66.2974200180353,-1.23138601478284,0.439848878311736,-2.79956611350072,0.00511713364988608,0.367065291016403
"Mpped2",72.7590097703881,-0.656726648311702,0.234583196956889,-2.7995468423614,0.00511743910849843,0.367065291016403
"Ifngr2",174.378381356507,0.371190815834551,0.132593938730881,2.79945538527171,0.00511888898053778,0.367065291016403
"Sowahb",8.15818065789436,-1.46518891749425,0.524001426663081,-2.7961544433663,0.00517146808096531,0.36877918827179
"Naglu",81.713771143812,0.529316321884597,0.18938618128259,2.79490466674961,0.00519150219359213,0.36877918827179
"A330023F24Rik",770.641465516266,-0.370765146427032,0.132695925310587,-2.79409594197577,0.005204503521658,0.36877918827179
"Fgl2",8.39854027468376,1.80610770578444,0.647472246561956,2.78947509391295,0.00527935568653886,0.370941994296065
"Nectin1",697.922267109459,-0.372889217276187,0.133685349842366,-2.7893050189559,0.00528212915718219,0.370941994296065
"C1qb",261.020934018852,1.85763210973103,0.666353211315734,2.78775892152313,0.00530740232563148,0.370941994296065
"Ggta1",7.31571771282316,1.8791437848153,0.67422296914089,2.78712513637698,0.00531779397189092,0.370941994296065
"Ptprm",92.4934106650115,-1.14247902018103,0.410163978132772,-2.78542017605262,0.00534584005348026,0.371453002475739
"H2-T23",20.3685181403726,1.16905580955723,0.419953623787733,2.78377359626769,0.00537305251626721,0.371902364707036
"Gmnn",9.96169439490495,1.52506735304603,0.549752980404174,2.77409565278721,0.00553553996592582,0.379239384867364
"Tspo",6.96699571246144,2.05221209024974,0.73983887860906,2.77386353919115,0.00553949090840563,0.379239384867364
"Cables1",39.9144433679119,0.710581109190403,0.256186590266188,2.77368580631829,0.00554251792465273,0.379239384867364
"Gm5977",106.848323731891,-0.416089917023419,0.150193306963174,-2.77036257764429,0.00559939229146092,0.380364032455557
"Psmd10",43.9387539449135,0.59256091700359,0.213901877628086,2.77024644932703,0.00560138922118966,0.380364032455557
"Lilr4b",2.18444101950739,3.58030427012156,1.29324223788583,2.76847149376638,0.00563199122930651,0.380998893463312
"Lgals3bp",85.6262032310498,1.26892116928275,0.459478281502485,2.76165647075506,0.00575089527337127,0.385047253289505
"Nmi",5.46877235999222,1.94451912093225,0.704659967643475,2.75951410640669,0.00578873879020964,0.385047253289505
"Adgre1",34.5723511159883,1.57222411363452,0.569778858334562,2.75935846098267,0.00579149689796702,0.385047253289505
"Cetn2",84.8530070972087,0.415081305790331,0.150444890119467,2.75902561702641,0.00579739902089309,0.385047253289505
"Nrep",1173.80291806233,0.434757823401886,0.157582468083734,2.75892254188372,0.00579922789023073,0.385047253289505
"B3gat2",275.957337864576,0.617916496797186,0.224110461771507,2.75719612512863,0.0058299372388634,0.385657877790052
"C5ar1",8.60517856407208,2.17507595886297,0.790685637045229,2.75087323830893,0.00594366383177942,0.391735520265845
"Ly6e",237.165841759908,0.476706552543572,0.173390149840343,2.74932891506537,0.00597174284387785,0.391802191364194
"Ndufb9",225.956636038127,0.287175976768518,0.104496942551464,2.7481758772711,0.00599278534891723,0.391802191364194
"Ccdc136",798.449961792316,-0.671213138697734,0.244424816089892,-2.74609243625607,0.00603097684723573,0.391802191364194
"Mdga2",393.887007647752,-0.284616841628948,0.103646604679477,-2.74603150300114,0.00603209710584691,0.391802191364194
"Cadm3",5059.07022202286,-0.234752919882501,0.0856617910607041,-2.74046242759673,0.00613527962463984,0.393026482134684
"Sfrp2",10.4083388616692,1.23273256254671,0.449875100692447,2.74016623869445,0.00614081159902273,0.393026482134684
"Itgb2",65.7307576353962,1.49655858188642,0.546222879467567,2.73983137312959,0.00614707135436671,0.393026482134684
"Btg2",189.665168109385,0.527225116574571,0.19252112267729,2.73853128032254,0.00617142892879436,0.393026482134684
"Shroom3",52.097919787509,-1.26154240597444,0.460937761419168,-2.73690400649821,0.00620203877748041,0.393026482134684
"Aif1",21.540343545355,1.58469211254413,0.579028145614848,2.73681361527151,0.00620374308313515,0.393026482134684
"LOC115487949",100.452392590321,0.589445612126543,0.215379391909921,2.73677814251174,0.00620441202901297,0.393026482134684
"Zfp536",151.097241572708,-0.714082423325614,0.261567304146149,-2.73001408053135,0.00633316205046971,0.398965631578688
"Ctsz",161.88335198761,0.86488326029297,0.31686288037434,2.72951902498393,0.00634267892006058,0.398965631578688
"Sgpp2",56.1016407325844,-1.01864708041365,0.373511417570258,-2.72721805143224,0.00638708161766657,0.400353888671009
"Sncg",41.1463047011263,-1.77666792028971,0.651920102337005,-2.72528476100171,0.00642460502750895,0.401302767693913
"Otud4",401.782611232271,-0.27900012612585,0.102460613802743,-2.72299877749104,0.00646922972615779,0.402687087850107
"Zcchc2",229.180615598393,-0.335262441417783,0.12319009960461,-2.72150475154934,0.00649854508696637,0.403112172228533
"Ubxn7",411.752441110662,-0.304314342722604,0.111914358370132,-2.71917158043433,0.00654456498390894,0.403304938262252
"Usp15",535.408682604389,-0.230120009436859,0.0846465808775717,-2.71859781046197,0.00655592693685108,0.403304938262252
"Tacr3",19.5047599776497,-1.71207391759238,0.62991798132151,-2.71793149006575,0.00656914385968525,0.403304938262252
"Csf2rb",16.3241346645321,1.72652817106858,0.636231854304112,2.71367766229969,0.00665408773208733,0.406357019128049
"Erp29",249.03563111993,0.298140105514442,0.109912708899413,2.71251712836307,0.00667743303337989,0.406357019128049
"Mtcl1",525.259859688859,-0.58476439910872,0.215617149022588,-2.71204958306661,0.00668685896372925,0.406357019128049
"Paxbp1",500.735180825508,-0.237041720281835,0.087469909696986,-2.70998016464172,0.00672872319736386,0.407519664726831
"Psmb2",179.340050184667,0.314471230341421,0.116199890344538,2.70629541395436,0.00680384908693539,0.410682163574043
"Nbas",348.210928299472,-0.253472475911627,0.0937491493966673,-2.70373094095121,0.00685657834657813,0.410889041057528
"Cep290",436.287167091974,-0.364378394670626,0.134799850963857,-2.70310680661156,0.00686946687413885,0.410889041057528
"Mgl2",33.1321782691174,0.711065709379523,0.263165980386849,2.70196667644606,0.00689306705284393,0.410889041057528
"Ier2",125.143971237104,0.639082299545623,0.236627095066343,2.70079932886149,0.00691730606417953,0.410889041057528
"Pink1",1179.51503532944,0.212375597075488,0.0786407469616208,2.70057960129924,0.00692187707923096,0.410889041057528
"Pgd",273.62210847425,0.311485563123759,0.115495824656118,2.69694219727154,0.00699794163840015,0.413854052705634
"Cdh9",10.8195800826388,-1.35352928447051,0.502052957314028,-2.69598906798969,0.00701799698903959,0.413854052705634
"Hook3",623.000724811706,-0.28007356109108,0.104064630181539,-2.69134249170438,0.00711650940130296,0.4163263267185
"N4bp2l2",745.840400295967,-0.219268994346088,0.0814749856526941,-2.69124311700738,0.0071186297439349,0.4163263267185
"Thsd4",396.937608386637,0.554024416474142,0.205901170585532,2.69072980449132,0.00712959124798234,0.4163263267185
"Srl",20.4173671642646,0.819749996863038,0.304799091035609,2.68947651411227,0.00715641825827657,0.416448736174698
"Syk",31.6295804940567,1.34468689168401,0.500396639421892,2.68724205110075,0.0072044724006589,0.416448736174698
"Selenok",250.388617642065,0.353484189576867,0.131572957335085,2.68660214634097,0.00721828737254864,0.416448736174698
"Rnf167",419.190164208638,0.219644748223552,0.0818557872133618,2.68331361411301,0.00728965958760458,0.416448736174698
"Adcy5",633.59177717737,-0.461805992225064,0.172269982924575,-2.68071073314761,0.00734659912287433,0.416448736174698
"Lrig2",391.798877226714,-0.22439807677409,0.0837187646104701,-2.68037969525922,0.00735386929660487,0.416448736174698
"Spint1",13.8637929884948,2.0547763257775,0.766711314684304,2.67998696044229,0.00736250281374067,0.416448736174698
"Map6",641.963240707577,-0.241658413910686,0.0902013073173185,-2.67910101414115,0.00738201203424379,0.416448736174698
"Rgs1",7.80687494587382,1.90685340194191,0.711998264358925,2.67817141894133,0.00740253228215748,0.416448736174698
"Hpca",1404.17140301752,0.443468336761805,0.165623079282227,2.67757572606243,0.00741570872410063,0.416448736174698
"Srgn",10.5840230010067,1.52645199245433,0.570104713094731,2.67749407677795,0.00741751640568395,0.416448736174698
"Adprh",336.827604776988,0.241870421275378,0.0903856617543463,2.67598219209528,0.00745106040535602,0.416448736174698
"Sh3bgrl3",102.600579483429,0.460729213344851,0.172187752067145,2.67573743087829,0.00745650366950387,0.416448736174698
"Sla",25.8771076388263,1.50101580728447,0.560976597452557,2.67571911930144,0.00745691104546651,0.416448736174698
"Plekhg4",90.4261213095789,-0.621080170692843,0.232493906950404,-2.67138257014767,0.00755394981551998,0.420557945164058
"H2-D1",372.443391540922,0.913023452545952,0.341989902423862,2.66973804219035,0.00759104443122642,0.421314716775839
"Snx17",292.069391403145,0.252260444236408,0.0945912184601343,2.66684844896806,0.00765661896211632,0.423642617697096
"Arhgap29",6.56680663166945,-1.86321222668426,0.699379067807345,-2.66409492712686,0.00771957753626116,0.423767817484616
"Zmiz1",2213.24681647006,-0.247070949866216,0.0927752703207771,-2.6631121527531,0.00774216051680327,0.423767817484616
"AA386476",21.3604283450932,-1.02881736674213,0.386497957246134,-2.66189600088093,0.00777018817996913,0.423767817484616
"Ide",451.843955972747,0.538685011473933,0.202388256188128,2.66164164670307,0.00777606155672433,0.423767817484616
"Amer2",850.097828194424,-0.307914528479307,0.115687850382239,-2.66159780358906,0.0077770743544619,0.423767817484616
"Ltbr",37.3068433190519,0.719662624495692,0.270581087784869,2.65969299771562,0.00782119059456768,0.423782111862668
"Patj",79.4328108940412,-0.436129264541407,0.164124073030034,-2.65731441152815,0.00787659453151454,0.423782111862668
"Mccc1",348.988141709464,-0.378922371126821,0.142626723948562,-2.65674174261676,0.0078899859938216,0.423782111862668
"Arf1",945.804005531837,0.234725827251966,0.0883574417278887,2.6565484769788,0.00789450997610516,0.423782111862668
"Tfap2c",1003.70365141455,0.552866811768311,0.20815903062264,2.65598283252276,0.00790776399507701,0.423782111862668
"Ptpn2",386.245929910585,-0.234370947533023,0.0882675026026745,-2.65523483300548,0.00792532150869618,0.423782111862668
"Hck",22.9148133996703,1.65174603601823,0.622335769754858,2.6541075032034,0.0079518488665043,0.423782111862668
"Sting1",25.045961474473,1.50647423946588,0.567813587492093,2.65311410760641,0.00797529047801734,0.423782111862668
"Celsr3",1931.49770588719,-0.251556837895413,0.0948380588208884,-2.65248826286611,0.00799009057899157,0.423782111862668
"Vangl1",20.3406613270593,0.837390748733536,0.31583737288586,2.6513352143293,0.00801742251026418,0.423977384488218
"Myf6",36.7218638228224,1.09661495189722,0.413784657411751,2.65020689446684,0.00804424928197945,0.424144873170722
"Abca7",563.782316333808,-0.252686166668826,0.0955003815478412,-2.64591787564997,0.00814695926622698,0.428300700192525
"Pvalb",7.12013116864815,-1.48344692594038,0.56107750998325,-2.64392512539784,0.00819507820163903,0.428307363371747
"Eef1b2",281.532409423203,0.286500145548117,0.108386945969107,2.6433085920677,0.00821001706473709,0.428307363371747
"Capn3",35.2688392546314,1.64070770993287,0.620786938455237,2.64294818124814,0.00821876125396782,0.428307363371747
"Plekhg1",15.1441265198119,-1.26120875932552,0.477472767540531,-2.64142553264769,0.00825579539172564,0.428990272427436
"Kcnma1",1407.15217080943,-0.58489598676139,0.221727081977196,-2.63790954873769,0.00834188287625854,0.432088429151129
"Gm30735",19.4730481222227,1.04186771064531,0.395091826377223,2.63702673932455,0.00836362385872939,0.432088429151129
"Rab30",186.732293135149,-0.339539546015956,0.128865575800906,-2.63483512882088,0.00841781599634673,0.433638469443988
"Chrna4",59.4055039626716,-0.757667480762358,0.287774418497609,-2.63285209546398,0.0084671210450391,0.434928593049903
"Kcnd2",50.9454538676464,-1.38785560182943,0.52771713392729,-2.62992332938094,0.00854041268861798,0.4371651472823
"Gfra2",166.335739615629,-0.897200454546233,0.341277460368423,-2.62894728991967,0.00856496354840518,0.4371651472823
"Nfrkb",359.160793749144,-0.22690445117649,0.0863774964830133,-2.6268931193336,0.00861683947406786,0.4371651472823
"Mpp7",109.076673462908,-0.487025017848715,0.185415364896224,-2.62667022294134,0.00862248534652958,0.4371651472823
"Atp5a1",2147.85467268956,0.173090277149753,0.0659072271159769,2.62627157481783,0.00863259118301636,0.4371651472823
"Psmb8",13.375406966361,1.42597123892333,0.543216983397082,2.62504907340308,0.00866364796867354,0.437502020096931
"Tmem100",20.9681592237203,0.989479472602047,0.377394177651352,2.62187264986414,0.00874481010554221,0.440360142590042
"Gusb",110.238119360705,0.505240470249212,0.193018532273594,2.61757492556756,0.00885570443108944,0.441687786056016
"Cct5",618.84397191485,0.204851721949279,0.0782939323908519,2.6164444126607,0.00888508301185098,0.441687786056016
"Dner",1097.81389337024,-0.368427965346898,0.14085612416694,-2.61563327491707,0.00890621561615085,0.441687786056016
"Tnf",10.6726374015914,2.9419831563006,1.12537468427883,2.61422546410478,0.00894299996630223,0.441687786056016
"Tbc1d13",281.821278689371,0.270949411205612,0.103647424567627,2.61414513998681,0.00894510282178835,0.441687786056016
"Psme1",241.737631285742,0.271047776611016,0.103696887403178,2.61384679327133,0.00895291729455381,0.441687786056016
"Tmem50b",597.235259686504,0.30131434172884,0.115320380024325,2.61284554963557,0.00897918704034829,0.441687786056016
"Ncf2",20.0714880075786,1.52058244554735,0.582036033622232,2.61252286406425,0.00898766803448438,0.441687786056016
"Ifitm6",1.94547615250565,3.7676918701779,1.44242070801373,2.61206168855281,0.00899980131241774,0.441687786056016
"Atp6ap1l",3.39551077496495,-2.71005152078573,1.03778208601694,-2.61138784076245,0.00901755618321537,0.441687786056016
"Ing1",138.590618327895,0.373848819292463,0.14343187121853,2.60645570692496,0.00914846553625086,0.445903071438176
"Zfp36",252.734996618863,1.38577834504586,0.531708937070736,2.60627243295988,0.00915336254193388,0.445903071438176
"Mrps21",74.6056913255465,0.406995781354963,0.156303920457308,2.60387442723246,0.00921765221222548,0.447744865182625
"Map3k2",489.169388241967,-0.221572553035569,0.0851219064140448,-2.60300270952356,0.00924112233600554,0.447744865182625
"Astn2",493.50826437298,0.40344772828471,0.155357421607224,2.59690025819757,0.00940692354780084,0.454549645394678
"Cep20",100.447501612112,0.371038769057048,0.142938064429719,2.59580098931229,0.00943707072349832,0.454780556075684
"Pithd1",273.498372770763,0.290627319825785,0.112064670674539,2.59338931776129,0.00950351232618306,0.456088594120228
"Rab5c",405.915463428156,0.286215484902232,0.110461444439376,2.59108946433627,0.00956726161634699,0.456088594120228
"3110067G11Rik",2.08525423798123,-2.89729822579904,1.11836196219447,-2.59066234702216,0.00957914271070376,0.456088594120228
"Eomes",10.8580515283862,-1.84648432102722,0.712831647672861,-2.59035120993201,0.00958780587116302,0.456088594120228
"Fam199x",81.6829786692525,-0.398559148505919,0.153900879147138,-2.58971326684153,0.00960559031841919,0.456088594120228
"Eml6",464.849016274509,-0.26020333880346,0.100534728967317,-2.58819356730002,0.00964807473000692,0.456088594120228
"Lgmn",846.502118808783,0.605361572927618,0.233911605975715,2.58799288903376,0.00965369735332916,0.456088594120228
"Iqgap1",310.103544935126,-0.383891073773589,0.148364160775831,-2.58749196413833,0.00966774506418736,0.456088594120228
"Pappa2",10.0482071987349,-2.66268273591203,1.02948622896681,-2.58641899327231,0.00969789630829877,0.456310202411738
"Alox5",4.36985862807962,2.29685100644684,0.888726026775642,2.5844309013656,0.0097539847141184,0.456728113882734
