ensembl_id	baseMean_MN	log2FoldChange_MN	lfcSE_MN	stat_MN	pvalue_MN	padj_MN	baseMean_RGC	log2FoldChange_RGC	lfcSE_RGC	stat_RGC	pvalue_RGC	padj_RGC	symbol
ENSMUSG00000020128	115.300522584122	-0.723018119560748	0.857337194946676	-0.843329933452518	0.399043946270734	0.658467754424519	203.550173800144	-0.0178116049410381	0.118724839715601	-0.150024249211073	0.880745483669193	0.996473009015094	Vps54
ENSMUSG00000020130	93.9176771321375	-0.929766246161982	0.741668749772771	-1.25361388955223	0.209982380261306	0.46547632028795	147.778056081315	0.0298419304076953	0.136758066745897	0.218209653863732	0.827265763622331	0.995622715445135	Tbc1d15
ENSMUSG00000020131	42.1647450358312	3.58663417651207	1.83996157007812	1.94929841733585	NA	NA	46.3963368682454	0.0289275099385415	0.248795804559529	0.116270087390561	0.907438491600727	0.996770159745331	Pcsk4
ENSMUSG00000020132	539.12402715861	0.226434647224105	0.394869977407791	0.573441031679805	0.566346115003	0.784492071169372	210.315358204767	0.163347363205971	0.136281548797056	1.1986021926506	0.230682665206793	0.907055815893543	Rab21
ENSMUSG00000020133	204.343692399933	-0.0833412132474312	0.531946733021551	-0.156672102813826	0.875503274253068	0.951824505376794	55.4393504830796	0.108995103781149	0.236048281182759	0.461749194846966	0.644261188031288	0.98573355919252	2310011J03Rik
ENSMUSG00000020134	200.740435367547	2.44518308486568	1.08770042276175	2.24802991126655	0.0245742826762938	0.120198453909482	143.414165937783	0.164463341746614	0.144949466785027	1.13462536561468	0.256532320498332	0.910805919430015	Peli1
ENSMUSG00000020135	798.01309148354	1.18749306196004	0.412008607511804	2.88220449842426	0.00394903347948275	0.0339081022185204	1375.04467001286	-0.186031688445302	0.107170275308033	-1.73585154942078	0.0825900865478302	0.778445196569545	Apc2
ENSMUSG00000020137	51.6369169174502	-0.671263878148024	1.60217941231142	-0.418969232153352	0.675238618619437	0.848508276237894	125.454938900057	-0.0653179034766059	0.159296376346434	-0.410040108725098	0.681776525496831	0.988334279280534	Thap2
ENSMUSG00000020140	140.751029755475	0.898721344479096	0.576908089330913	1.55782413368725	0.119274943395908	0.331508159931939	1139.47887544333	0.250032403644642	0.205349566229592	1.21759401899633	0.22337828840461	0.905168426330063	Lgr5
ENSMUSG00000020142	292.474617483643	-0.0365517460940481	0.921028749378847	-0.0396857819245046	0.968343637128081	0.989214385259616	290.492719312605	0.0554160316979338	0.308096062733696	0.179866082046731	0.857257703490661	0.995622715445135	Slc1a4
ENSMUSG00000020143	131.973962738906	1.48303171912017	1.16869239855358	1.26896668529343	0.204452946336126	0.458279405663942	48.5258619538621	0.779167602921485	0.427061114497137	1.82448735431919	0.0680784264042645	0.760460366302799	Dock2
ENSMUSG00000020149	1731.10479698803	-1.10078476343986	0.361528478059404	-3.04480789272426	0.00232828977489124	0.0227609934311775	560.707533811387	0.0832249563689848	0.0963095299548497	0.864140406541294	0.38751076442807	0.950736403510848	Rab1
ENSMUSG00000020150	67.8005628959382	-0.15725933985205	0.38804156635838	-0.405264161073949	0.685283347231448	0.853539908909413	11.4913233169233	0.423096350963297	0.431600291342475	0.98029672233833	0.326939672172672	0.936391593276158	Gamt
ENSMUSG00000020151	26.4161264005157	0.637938743622026	1.41894322267937	0.449587223382636	0.653008102411864	0.836937029412185	119.237296150097	0.283496479540808	0.151207002404939	1.87488988626064	0.0608078737225138	0.756101001229056	Ptprr
ENSMUSG00000020152	891.49170295974	-0.0320107160980637	0.297091729445908	-0.107746910887642	0.914196456584815	0.966719125038721	643.816847359005	0.08139927739392	0.082712192119608	0.984126708626106	0.325053216200544	0.935564651959513	Actr2
ENSMUSG00000020153	1510.09873792963	-0.121768158339296	0.391026188254042	-0.311406657653798	0.755491493278567	0.891387677456595	203.469385020788	0.049619549414933	0.152468342150792	0.325441653755631	0.744846834612687	0.992001865036341	Ndufs7
ENSMUSG00000020154	42.9832945685163	-1.07728890079331	1.40984900705766	-0.76411650850583	0.444797815280924	0.69675894990836	6.40964280331243	-0.87901792644442	0.630122298117057	-1.39499574776376	0.163017121848532	0.866324066303367	Ptprb
ENSMUSG00000020155	2.94532497530233	6.78108666195949	3.07217319151138	2.20726054139659	NA	NA	0	NA	NA	NA	NA	NA	Kcnmb1
ENSMUSG00000020156	76.2186070129097	1.43677035729626	0.775390608428441	1.85296332155519	0.0638876160060274	0.22362202100811	235.393445063883	0.0312683635460762	0.11838626671135	0.264121543948293	0.791686263498764	0.994399993724511	Mum1
ENSMUSG00000020159	0.590514055495071	4.42159937336967	3.11798293589716	1.41809607822546	0.15616271610121	NA	0	NA	NA	NA	NA	NA	Gabrp
ENSMUSG00000020160	78.3922615905011	0.26195838491645	1.31735229011188	0.198852187742583	0.842378371164805	0.938054231291046	366.300685661714	0.0102520863614619	0.16175247770948	0.0633813250136144	0.949462857828379	0.998558505056972	Meis1
ENSMUSG00000020163	1747.70441414588	-1.23161174762911	0.49791948753605	-2.47351585639625	0.0133790866866245	0.0801282638670431	94.4615675074993	0.208768495771838	0.198108446057214	1.05380916324762	0.29197029740939	0.922672763878503	Uqcr11
ENSMUSG00000020164	0	NA	NA	NA	NA	NA	1.69889944667553	-0.918089673993224	1.34125522139438	-0.684500354107679	0.493659265844628	NA	Kcnmb4os1
ENSMUSG00000020166	91.3590349512055	-0.497253992828541	1.0161882457024	-0.489332557163003	0.624606275104779	0.819630306363264	470.284729185439	0.192079244202692	0.0825695512450457	2.3262721100742	0.0200040388999463	0.627497659775752	Cnot2
ENSMUSG00000020167	88.0861912001594	-0.00225687725068337	0.508917834766056	-0.00443465938213943	0.996461665344177	0.999276722760225	212.729971806053	0.0380543988011224	0.139816709083147	0.272173469470605	0.785488640348617	0.994399993724511	Tcf3
ENSMUSG00000020169	2.29528224534437	6.4373037922899	3.08391021307616	2.08738366149408	NA	NA	337.919007373445	-0.0273445564284141	0.517514915371255	-0.0528381996657964	0.957860825065007	0.998558505056972	Best3
ENSMUSG00000020170	272.92239959541	-0.884553592996426	0.746087518033322	-1.1855895878383	0.2357844161404	0.495790444737154	374.139636809944	0.0246672874730646	0.0918093249994437	0.26867954288101	0.788176295518335	0.994399993724511	Frs2
ENSMUSG00000020171	152.339601260754	0.488397613144281	0.785308269258805	0.621918337375007	0.533995566693681	0.759574779227796	172.654816712493	0.189551407454195	0.200425245870218	0.945746164018359	0.344278070447109	0.939359058162661	Yeats4
ENSMUSG00000020173	180.420386111154	-0.101467241688899	0.410695278296923	-0.247062109186317	0.804860157337643	0.918523855554933	233.825927445727	-0.0704464613653674	0.338338328704035	-0.2082130677751	0.835062605577761	0.995622715445135	Cobl
ENSMUSG00000020175	182.316702395689	-0.140306344245119	0.943245070877291	-0.148748558118223	0.881752043589465	0.954043144082795	81.0217912833611	-0.092249215200365	0.160391744502447	-0.575149397411522	0.565190262383644	0.977544133123477	Rab36
ENSMUSG00000020176	224.787899142907	-0.588194757416832	0.662232597061167	-0.888199644697502	0.374433369880262	0.637518958570239	583.518975087794	-0.0907259230227213	0.123213707418224	-0.736329787681582	0.461530022459015	0.963227128892586	Grb10
ENSMUSG00000020178	4.4714124798705	7.31882739481509	3.05828192208723	2.39311730614426	0.0167058989228743	0.0929022442990479	1.08205285115507	-0.335821285335921	1.54737010089099	-0.217027125664734	0.828187205477489	NA	Adora2a
ENSMUSG00000020180	278.499625299083	0.703807877915204	0.35694074599445	1.97177790939606	0.0486349651978987	0.18661568243876	126.797575579778	0.359645570866099	0.146992415408839	2.4466947486086	0.0144172885092047	0.571395339984499	Snrpd3
ENSMUSG00000020181	107.975586558484	0.649479633110415	0.752996327069615	0.862526960307962	0.388397603719019	0.650321943677569	221.043482717356	0.0107365807404369	0.246196961853239	0.0436097206871185	0.965215503083026	0.998558505056972	Nav3
ENSMUSG00000020182	18.9535210935575	-0.999625741297784	1.51794955472979	-0.658536865196242	0.510193216500229	0.742988229667005	1.2494055152193	0.58197978177364	1.45527750282546	0.39990983207238	0.689222930287639	NA	Ddc
ENSMUSG00000020183	160.925003347166	-0.54808826327714	1.19644057962941	-0.458099025232751	0.646881299212098	0.83334434820587	18.7318879305621	-0.146307537984582	0.390855292068389	-0.37432661384813	0.70816133399493	0.989512820117742	Cpm
ENSMUSG00000020184	345.344986663791	0.0777799581594241	0.849090564455437	0.0916038422936759	0.927012798579725	0.97221810365655	310.538493007553	-0.0238120250831631	0.103096156745214	-0.230969085899204	0.817338818602575	0.995622715445135	Mdm2
ENSMUSG00000020185	4.8996701844513	1.74643167849176	2.93470635252557	0.595095886506261	0.551779378130023	0.773559911148555	1.24717957774802	-0.79739635796263	1.48467881534289	-0.537083408022137	0.591210001168462	NA	E2f7
ENSMUSG00000020186	56.5445612632493	1.28719770015919	1.19451388832761	1.07759123835834	0.281216213977594	0.546949188591461	12.2099319656228	0.635698574313111	0.525512823046923	1.20967281183993	0.226404466483244	0.907055815893543	Csrp2
ENSMUSG00000020189	252.50408331689	0.120295733368081	0.786619399468535	0.152927493841821	0.878455453975561	0.953143115325533	291.555628231231	-0.35664873708603	0.135503461101934	-2.63202677028107	0.00848771747177967	0.474305161092501	Osbpl8
ENSMUSG00000020190	147.866107059258	1.04839968389114	0.604945884458916	1.73304705565336	0.0830873054820331	0.265547457013321	379.258661550612	0.0383163651831125	0.130768019502955	0.293010212502658	0.769514345671117	0.993679155329344	Mknk2
ENSMUSG00000020193	2.62075046661402	1.0957744993424	2.97046912576167	0.36888937502807	0.712210183212972	0.868525382817704	17.4987577910503	-0.104028276993987	0.437011112389754	-0.238044923903922	0.811846251234468	0.995622715445135	Zpbp
ENSMUSG00000020196	358.96258902939	1.04879317853665	0.698078329590195	1.50240042425088	0.13299372686348	0.355034731056855	512.735789169404	-0.0413600180514504	0.109873675711716	-0.376432460127844	0.706595417911313	0.989512820117742	Cabin1
ENSMUSG00000020198	1182.5217015022	0.444815738718515	0.424887933136663	1.0469013215667	0.295145092293433	0.562317276245402	1519.48428637837	-0.0615251296679597	0.0923976819612193	-0.665873086445857	0.50549222442087	0.970764133222047	Ap3d1
ENSMUSG00000020205	177.383528685095	-0.110548350739003	0.815770173890247	-0.135514087517836	0.892205426769306	0.95888128955395	38.8163114241608	-0.430744260246837	0.260425514945865	-1.65400176068146	0.0981271549662909	0.801996107892566	Phlda1
ENSMUSG00000020211	47.0440788712103	0.616363395569391	1.00477601392515	0.613433628019815	0.53958965637596	0.763854475138188	160.489679764318	-0.000256431639667852	0.170766064657653	-0.00150165455989127	0.9988018534613	0.999913012014263	Sf3a2
ENSMUSG00000020212	4.15298876870949	-3.86876408712347	2.31564845885688	-1.67070440779827	0.0947800778125996	0.288885707326612	242.162881975571	-0.364747134750032	0.208096695952934	-1.75277715525348	0.0796402659266992	0.772180091928151	Mdm1
ENSMUSG00000020213	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	Glipr1l1
ENSMUSG00000020214	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	Glipr1l2
ENSMUSG00000020216	2.1604282316867	1.46782773590956	2.45094968954525	0.598881218235819	0.549252096871585	NA	13.5222243336391	0.335629277902963	0.427523672182083	0.785054254867127	0.432421759013413	0.9614598354475	Jsrp1
ENSMUSG00000020218	7.93785109848261	22.2071361112844	3.04425536542324	7.29476783173771	NA	NA	0	NA	NA	NA	NA	NA	Wif1
ENSMUSG00000020219	787.44398930362	-0.135069878729347	0.3699360201145	-0.365116861795565	0.715024174631282	0.870396607358956	107.2109182402	0.334189350260543	0.152037453337632	2.19807253360396	0.0279439374673	0.679706605328576	Timm13
ENSMUSG00000020220	580.856577635022	0.93830917193212	0.718024314571822	1.30679303317418	0.191283011914364	0.439591497773828	1983.1307844775	-0.223728089028243	0.15289971351965	-1.46323419369579	0.143403307338803	0.856952632549134	Vps13d
ENSMUSG00000020224	123.450589411422	-0.538514270472892	0.478332100785084	-1.12581670682154	0.260243111048853	0.523935235000939	22.1646240179811	0.0885030841326025	0.328902671502751	0.269085938792267	0.787863550721578	0.994399993724511	Llph
ENSMUSG00000020225	170.4827773743	-1.9229555725148	0.591752858717592	-3.24959236645195	0.00115570539709749	0.0134561090794855	57.2145382360704	0.222695076761288	0.245491779367029	0.907138631425789	0.364333491404861	0.943829991173878	Tmbim4
ENSMUSG00000020226	0.095636760222682	3.89798731384762	3.13579772988358	1.24306082522495	0.21384542024711	NA	0	NA	NA	NA	NA	NA	Slc5a4b
ENSMUSG00000020227	7.13310726508162	1.96875517819717	2.63138715480708	0.748181496060204	0.454350690589034	0.703844592957189	3.70901760521227	0.621991223156641	0.777665420847768	0.799818542116198	0.423815938429755	0.957784337345263	Irak3
ENSMUSG00000020228	51.2816548089484	1.49458484098883	1.49570050545543	0.99925408565249	0.317671621362753	0.582584775367126	35.0294174157796	0.121423794701056	0.311650698637554	0.38961502487203	0.696821240217446	0.989512820117742	Helb
ENSMUSG00000020229	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	Slc5a4a
ENSMUSG00000020230	549.227457411919	0.0133914139130693	0.348197206997193	0.0384592800974917	0.969321497222191	0.989786018062929	222.231313789928	0.135323803854955	0.190476092957406	0.710450333970344	0.477424919471533	0.966271732651078	Prmt2
ENSMUSG00000020231	656.787998792434	1.09601331291541	0.581098664525549	1.88610537215788	0.0592807565362334	0.2120354216339	397.102102519929	-0.226199884488184	0.110269988275198	-2.05132772775546	0.0402350419826734	0.696855418224102	Dip2a
ENSMUSG00000020232	71.4281741733328	-0.159938660030013	0.885912043193925	-0.180535597476919	0.856732110742322	0.944367093557616	46.3121964189398	0.122978917785905	0.258254672762126	0.47619242072409	0.633937298671473	0.982357171123994	Hmg20b
ENSMUSG00000020235	519.178961052397	1.34079800662531	0.693348543225402	1.93380085633126	0.0531376174778052	0.197893283446539	287.451711387004	0.242114375421167	0.0918496663913141	2.63598535447771	0.0083893352346932	0.474305161092501	Fzr1
ENSMUSG00000020238	193.765173888008	0.443256614626536	0.677816258186718	0.653948041630528	0.51314528100126	0.745616559627493	302.555876370835	-0.0782545730500125	0.10417893682969	-0.751155420005308	0.452559125907289	0.963227128892586	Ncln
ENSMUSG00000020241	34.9124025895115	6.02246045264947	2.12100870119871	2.83943222356694	0.00451938947336962	0.0375001108297727	403.079879039622	0.0989924865760054	0.298101888912811	0.332076012456798	0.739831862625284	0.991770908949905	Col6a2
ENSMUSG00000020246	39.6537650261088	-0.235871890470038	1.03225329819248	-0.228501948972273	0.819256041137977	0.927334845661302	165.320302162134	-0.11926296424828	0.117571130328101	-1.01438987543505	0.310396753487838	0.925585179552293	Hcfc2
ENSMUSG00000020248	68.9865674742935	0.0675929565535135	0.816252164376218	0.0828089155575694	0.934003479889035	0.974874813364026	139.064901060539	0.0814329308151381	0.145863789893797	0.558280645761563	0.576652758933178	0.977544133123477	Nfyb
ENSMUSG00000020250	562.14921024636	-0.242930946234341	0.35862776000816	-0.677390245051898	0.498158385966643	0.736135358854555	225.127156662026	-0.0854622045148642	0.148279605701408	-0.576358455436953	0.564372919119337	0.977544133123477	Txnrd1
ENSMUSG00000020251	1.24932491346726	2.1004240780299	3.01018160630278	0.697773208643622	0.485319036418115	NA	1.29220382722079	-0.838913204720816	1.31113625784542	-0.639836782562472	0.522278716587174	NA	Glt8d2
ENSMUSG00000020253	64.5304454133954	-0.903146597616721	0.816127438447533	-1.10662447440159	0.268456321216938	0.532739746249156	89.8521305192529	0.057393616815933	0.157641482468921	0.364076865537268	0.715800611677956	0.989512820117742	Ppm1m
ENSMUSG00000020256	83.8243869504635	1.65871733977166	0.919669166066532	1.80360220933151	0.0712936894875726	0.240242731373497	200.593124276136	-0.237755611857713	0.366776462279021	-0.648230288226191	0.516836014723623	0.971763719629003	Aldh1l2
ENSMUSG00000020257	354.892421808951	-0.127557459474799	0.527425470378755	-0.2418492595422	0.808896968059175	0.920964286406418	722.819307852622	0.116922606991682	0.0936625545453047	1.24833886454727	0.211906987228511	0.901544900101866	Wdr82
ENSMUSG00000020258	2.52121323140149	0.312479643429149	2.46200294621721	0.126920905561573	0.899003000205654	0.961429176647299	22.1033092870237	0.0773179189925323	0.288423238209024	0.268071045428382	0.788644632793547	0.994399993724511	Glyctk
ENSMUSG00000020260	130.584533023563	0.41111817696588	0.829164285267257	0.495822340965118	0.620019761077733	0.815892188311513	192.934188193292	0.116890650943964	0.12291538288625	0.950984719724943	0.341612132732879	0.938445615097374	Pofut2
ENSMUSG00000020261	623.872420011906	0.360888301021388	0.468585067219087	0.770166030179221	0.4412014116203	0.694113646602728	159.954350556157	0.151049915690741	0.147398369931799	1.0247733116766	0.305470161939421	0.924433573202075	Slc36a1
ENSMUSG00000020262	1615.13990762805	-0.270585286824949	0.357797845490392	-0.756251861869345	0.449498203798698	0.700053168334538	4999.653683701	-0.0256803421307924	0.162668580144712	-0.157869098678718	0.874559948355789	0.996473009015094	Adarb1
ENSMUSG00000020263	105.639981798835	0.227067629018163	0.814882153315518	0.278650879877895	0.78051276203357	0.905290304322328	820.796667628642	0.130419227862255	0.154225477481035	0.845639968132324	0.397753621812391	0.951893371145876	Appl2
ENSMUSG00000020264	0.246190894074146	2.96222045533578	3.11806765092942	0.950018019799157	0.342103096508992	NA	0.0740735068645226	-0.830997065962761	3.35247101097365	-0.247875988559679	0.80423035858921	NA	Slc36a2
ENSMUSG00000020265	594.002841634445	-0.482690374631493	0.298057367991434	-1.61945459655728	0.105349487962463	0.308068404220552	569.055934596556	0.180223760677015	0.115988655765378	1.55380506384669	0.120230922296667	0.826028520870602	Sumo3
ENSMUSG00000020267	3579.55333198469	0.194914497593735	0.345407871400303	0.564302419639542	0.572548334999766	0.788434993956535	276.648625516895	0.0687821663090672	0.105412080836889	0.652507433332033	0.514073879159448	0.971763719629003	Hint1
ENSMUSG00000020268	76.6213624588692	-1.3280348177879	1.20535787746393	-1.10177636253732	0.270558909082165	0.535015538421443	33.7744338363352	-0.091778763312273	0.281821658750445	-0.325662561632794	0.744679672792348	0.992001865036341	Lyrm7
ENSMUSG00000020270	0.095636760222682	3.89798731384762	3.13579772988358	1.24306082522495	0.21384542024711	NA	0	NA	NA	NA	NA	NA	Smim23
ENSMUSG00000020271	901.385904610921	0.460855489832114	0.385686047552412	1.19489800773643	0.232126881377059	0.491452034727976	398.325955215702	0.00479547797538769	0.0866291455848674	0.0553564039332436	0.955854527170825	0.998558505056972	Fbxw11
ENSMUSG00000020272	143.704150527171	6.55401266449878	1.12141334463008	5.84442185915019	5.08330582980943e-09	3.34762140484373e-07	32.3753286823934	0.430723755367576	0.452588256186491	0.951690083602379	0.341254179971102	0.938445615097374	Stk10
ENSMUSG00000020273	39.9829592111977	-0.308909769103494	0.986434730807185	-0.313157839496099	0.754160747755155	0.890823205036098	109.196805579985	-0.0463377527262826	0.155212506606915	-0.298543936563281	0.765288047547908	0.993485073164754	Papolg
ENSMUSG00000020275	8.21062684357657	-0.00383998257422191	1.43582507517375	-0.00267440835281222	0.997866133409742	0.999512313767244	49.5001398347049	0.0584986777847739	0.241543946864417	0.242186478047451	0.808635672174687	0.995622715445135	Rel
ENSMUSG00000020277	351.574693836406	0.943264543722111	0.531546625955867	1.77456595087188	0.075969583483295	0.250319519587022	1483.33388183384	-0.0830859036065466	0.0719341400290167	-1.15502741219999	0.248079201185684	0.907328870573655	Pfkl
ENSMUSG00000020279	0.669457321558774	5.12303911120839	3.11671745995698	1.64372907619259	0.100232177141706	NA	2.40874483337116	-2.53742035674213	1.10113161646356	-2.30437517078241	0.0212015925505682	0.634396161004537	Il9r
ENSMUSG00000020280	14.3847798910216	1.51758733587354	1.55122237716889	0.978317073173781	0.327917528308699	0.593079620604548	135.190239217337	0.00293647521121103	0.130892276973648	0.0224342893187062	0.982101528308136	0.99942860351801	Pus10
ENSMUSG00000020282	21.1589716523252	1.91926207755594	1.44708324528546	1.3262969382092	0.184741360628861	0.431951611972498	57.4392940574429	-0.0856838195318572	0.214731328764606	-0.399028032028741	0.68987254941205	0.989512820117742	Rhbdf1
ENSMUSG00000020283	119.037400936206	-2.47384528629396	0.741067274817781	-3.33821957919036	0.000843170895000472	0.0105697753710912	117.938809033155	-0.172285912245362	0.138996845342736	-1.23949512537887	0.215162192886621	0.90290067724075	Pex13
ENSMUSG00000020284	132.674812734552	-1.31328199628527	0.619474997048408	-2.11999193275373	0.0340067256298217	0.148442742838214	82.3474203850812	-0.0864356113914179	0.171364126566828	-0.504397350385409	0.613982179609363	0.980364565960626	1810043G02Rik
ENSMUSG00000020286	0.095636760222682	3.89798731384762	3.13579772988358	1.24306082522495	0.21384542024711	NA	9.78631081527493	0.130435183373025	0.532917364312801	0.244756864962022	0.806644694923953	0.995622715445135	1700093K21Rik
ENSMUSG00000020287	12.191685050282	-1.71982847364715	1.43132423407707	-1.20156456007755	0.229532279241263	0.488537413161663	56.3701224558821	0.214984838314278	0.234885429030191	0.915275328920655	0.360047107420625	0.941676395804817	Mpg
ENSMUSG00000020288	69.238340551262	-1.00898156922196	0.60635335635963	-1.66401580636015	0.0961092706939327	0.291441990768444	150.800797323213	-0.00409328579687172	0.134058838379464	-0.0305335019037339	0.975641575174446	0.998558505056972	Ahsa2
ENSMUSG00000020289	101.320230100543	1.44945372727652	0.815161621472158	1.77811821496067	0.0753844414360826	0.249351172877442	138.436053422659	-0.2069380497109	0.143918865030455	-1.43787994483635	0.15046812097766	0.861436309346967	Nprl3
ENSMUSG00000020290	117.863229905554	-0.0841622511321726	0.642387596386041	-0.131014751227537	0.895763638198029	0.960027666573086	644.699067141081	-0.253046584395547	0.0782965835208099	-3.23189816230349	0.00122970872654808	0.217975788786506	Xpo1
ENSMUSG00000020295	15.9535154989676	-21.3935962055263	3.02688925320533	-7.0678490079779	NA	NA	0	NA	NA	NA	NA	NA	Hbq1a
ENSMUSG00000020297	398.145734905978	-0.0235776179066027	0.317562151371343	-0.0742456801126531	0.940814898653019	0.977974432897367	1580.63888365574	0.152844964227932	0.174853577631387	0.874131180490619	0.382046818761482	0.947929230476072	Nsg2
ENSMUSG00000020299	0	NA	NA	NA	NA	NA	0.117983916278566	-0.830997065962761	3.35247101097365	-0.247875988559679	0.80423035858921	NA	4930524B15Rik
ENSMUSG00000020300	471.686581126733	0.220425989040695	0.384161081237071	0.573785320290335	0.566113083675823	0.784492071169372	583.178921483557	-0.136138046168956	0.10322166150748	-1.31889028117504	0.187205795763171	0.891197543685138	Cpeb4
ENSMUSG00000020303	11.0494783297715	0.606208165409081	1.46463315526435	0.413897611992585	0.678949092833193	0.850634411271766	46.63466747384	-0.88348571915427	0.433598167669079	-2.0375679258602	0.0415931624147391	0.705414899595653	Stc2
ENSMUSG00000020305	24.0277033441557	0.632394563889307	0.769963646507938	0.821330418335261	0.411458085754479	0.668397591725965	62.7974057164644	0.116554985851072	0.223085145038551	0.522468610946418	0.601344095842135	0.980246756262815	Asb3
ENSMUSG00000020307	415.297296005475	-0.256768766532094	0.501211307938952	-0.512296435585145	0.608443559495362	0.808630983310594	145.31062645624	-0.0426705939387194	0.12229676441968	-0.348910244201462	0.72715669416263	0.990829845757594	Cdc34
ENSMUSG00000020308	281.031918630161	-0.186117657759931	0.595781907406553	-0.312392262078088	0.754742430305642	0.890978096512891	84.5840053287044	0.16942425501964	0.184797686162933	0.916809395926422	0.359242528156039	0.941213021434451	Tpgs1
ENSMUSG00000020309	41.0413041303659	0.440155401442775	0.866343487906095	0.508061072296632	0.611410514039817	0.810372351421011	20.23776155189	0.260301762869353	0.294640819170628	0.883454517951944	0.376990745999512	0.946207741748165	Chac2
ENSMUSG00000020310	3.03226604350122	-1.4574721559585	1.70298259528762	-0.855835027317087	0.392089037490476	0.653294341138906	0.194664684327851	-0.253925535518106	3.35247101097365	-0.075742798278324	0.939623725667398	NA	Madcam1
ENSMUSG00000020311	115.202819925493	-0.704739295743648	0.55996033828882	-1.25855216442161	0.208192134329391	0.462989204770294	385.76154771673	-0.0963234079547849	0.10279456913067	-0.937047635584141	0.348734055254059	0.940046580807138	Erlec1
ENSMUSG00000020312	287.510863778224	-0.0858594927714612	0.370519107168123	-0.231727571157356	0.81674961549242	0.925921008247132	335.502761304004	-0.0246720161546527	0.120649494845966	-0.20449332329283	0.837968009002178	0.995622715445135	Shc2
ENSMUSG00000020315	1367.25156507908	0.543887527485724	0.253771267938156	2.14321949015233	0.0320954779868553	0.142893113068428	4091.63501511161	-0.0739048703976122	0.14837217734976	-0.498104642782151	0.618410288344678	0.980364565960626	Sptbn1
ENSMUSG00000020319	6.017813148562	-1.44831967835311	1.5577924485239	-0.929725702371632	0.352513123244778	0.616347428604577	29.736985998796	-0.430902605902413	0.29392328318673	-1.46603767224749	0.142638024048586	0.856295639636179	Wdpcp
ENSMUSG00000020321	5467.78626985561	-0.238830413089939	0.343082325261908	-0.69613149819833	0.486346482253368	0.727022052456401	1685.41388979683	0.121553548118024	0.125908209602609	0.965413998830348	0.334337492606624	0.936824025515162	Mdh1
ENSMUSG00000020323	0.573820561336092	4.99718319479469	3.11814839364072	1.60261237245352	0.109020260469408	NA	0.905476253531687	-0.189944135021491	1.36849910951853	-0.138797412216305	0.889610238944829	NA	Prss57
ENSMUSG00000020325	0.629325842140052	1.37647469085994	3.0270813863542	0.45472008022809	0.649310632767729	NA	4.62924221207784	-0.508959014075971	0.651104525734029	-0.781685572684648	0.434399382526446	0.9614598354475	Fstl3
ENSMUSG00000020326	165.027449717356	-0.130839810259823	0.739166201067672	-0.177010001364827	0.859500533678296	0.945587026015112	168.928781395058	-0.179153324632331	0.168041856513431	-1.06612321685468	0.286367945767786	0.921486548112814	Ccng1
ENSMUSG00000020327	1.03223833478035	-1.84389843022841	3.02582899244384	-0.609386199561521	0.542268483100966	NA	13.6914144531035	0.177820932727662	0.400764572548358	0.443704221650494	0.657256442854363	0.987888161112439	Fgf22
ENSMUSG00000020328	24.8848126288354	-0.6354492815487	1.07094207998999	-0.593355414285935	0.55294332065545	0.774695522604872	26.4541100198499	0.0481753458514823	0.308376974980028	0.15622225315169	0.875857836606668	0.996473009015094	Nudcd2
ENSMUSG00000020329	69.2521961741434	-0.293859996417086	0.822879008125808	-0.357112034108614	0.721007935774167	0.873617543687508	238.188064455884	-0.222552884357299	0.12527262602177	-1.77654840825819	0.0756425705212938	0.766905504903221	Polrmt
ENSMUSG00000020330	8.3389592365198	1.40870767000157	1.89816396289319	0.7421422477405	0.458001155081301	0.7065320529239	0.369274488976487	1.63486018618383	2.63712454668681	0.619940453035413	0.535296991472946	NA	Hmmr
ENSMUSG00000020331	269.771861808217	0.743926478699635	0.556733168515967	1.33623523937446	0.181472396275998	0.427785755652878	420.103301480677	0.0424758875726073	0.159124724289059	0.26693455565992	0.789519550090234	0.994399993724511	Hcn2
ENSMUSG00000020332	1.95638143351274	6.14859289517999	3.09325982096903	1.98773890686422	0.0468405735555426	NA	0	NA	NA	NA	NA	NA	4930404A10Rik
ENSMUSG00000020333	586.02363720928	-1.3899564047126	0.57130505503271	-2.43294959928723	NA	NA	897.009488548212	-0.0246821295187982	0.113790730455048	-0.21690808574736	0.828279976102867	0.995622715445135	Acsl6
ENSMUSG00000020334	6.73399937800845	-1.07600168759144	2.22157978238532	-0.484340781331804	0.628144038111425	0.821893503188951	10.4487700442937	-0.160839293144356	0.426166582082884	-0.377409444819104	0.705869349025897	0.989512820117742	Slc22a4
ENSMUSG00000020335	13.8612920637366	0.121669179213571	1.32338415561065	0.0919379143975236	0.926747367679195	0.97221810365655	19.6814177035461	-0.0632170030674036	0.324082054193329	-0.195064806117564	0.845342213949226	0.995622715445135	Zfp354b
ENSMUSG00000020340	4254.48804478358	-0.375573821213519	0.286946855880845	-1.30886194957814	0.190581117719353	0.438601769020789	5491.98462811299	-0.0551303270524098	0.151058684594586	-0.364959665843572	0.715141514584924	0.989512820117742	Cyfip2
