"test_ligand","auroc","aupr","aupr_corrected","pearson"
"Cd34",0.749207725660221,0.0166769908126138,0.0137702105787194,0.0612601670679203
"Cd38",0.802536854552638,0.0422358423905986,0.0393290621567042,0.118209454273192
"Cd40",0.799627906976717,0.0177052037795479,0.0147984235456535,0.0753518371035124
"Cd40lg",0.804009459992126,0.0255878628704281,0.0226810826365336,0.0844634362778746
"Cd44",0.760652739456018,0.021770502634764,0.0188637224008696,0.0813799221841591
"Cd47",0.741513598738613,0.0419462281786703,0.0390394479447759,0.0952270454316556
"Cd48",0.754644067796581,0.045074829304821,0.0421680490709266,0.116401937519981
"Cd52",0.749683878596722,0.0149810866940665,0.0120743064601721,0.054798869507825
"Cd55",0.731971620023599,0.0275636593669008,0.0246568791330064,0.089096495911259
"Cd55b",0.731583760346815,0.0267931350791541,0.0238863548452597,0.0888467823952273
"Cd59a",0.756335829720101,0.0185129794379588,0.0156061992040644,0.0647764007145392
"Cd59b",0.756260149783168,0.0185013529633483,0.0155945727294539,0.0647561441910385
"Cd5l",0.713819471817084,0.0078036960764272,0.00489691584253279,0.041913209827769
"Cd6",0.691711470240431,0.0100340029500355,0.00712722271614109,0.0466808125743668
"Cd7",0.751519117067286,0.0257773868517795,0.0228706066178851,0.0561335117200569
"Cd70",0.738237288135607,0.0195939573269194,0.016687177093025,0.0610016350538168
